customer_message,brand_reply,customer_tweet_id,brand_tweet_id,intent
@115858 FIX MY KEYBOARD,@356546 Hey there! Thank you for contacting us for support. We want to help. Could you tell us which Apple device you're using?,999008,999007,keyboard_autocorrect_issue
@AppleSupport Currently 11.1. Have tried both WiFi and cellular and both times get same message. Tried on comp thru iTunes and also stalled.,"@662896 In iTunes, where are things stalling? Does the download finish? Please DM us. https://t.co/GDrqU22YpT",2280307,2280309,calls_network_issue
After a year of heavy use my 2016 MacBook Pro keys are getting loose/wiggly. Not liking it... ⌘ key has been hit or miss as well. I end up typing C instead of ⌘C many times per day. Its driving me nuts! // @AppleSupport,@768344 We’d like to see how we can help.  What country are you currently located in?  DM us back. https://t.co/GDrqU22YpT,2743083,2743082,keyboard_autocorrect_issue
@AppleSupport PLS FIX IOS 11 for iphone 7....,@555840 We want to help. Tell us more about what's happening.,1858990,1858989,ios_update_issue
There is still terrible lag with 3D Touch in iOS 11.0.2 @115858 hard to see in video but it’s definitely noticeable. #lag https://t.co/InTFP8shUU,@173645 Thanks for reaching out. Does restarting help?  https://t.co/OWRDHWSt4h,242660,242658,ios_update_issue
How do I change the setting in #ios11 to listen to old podcasts to new again? @318 @AppleSupport,@355559 We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT,994488,994487,apple_music_media_issue
.@AppleSupport @115858 when will we get a fix for the High Sierra MacBook external display issue? Being short a screen is killing me.,@766383 We'd like to look into this display issue with you. Send us a DM including which MacBook model you have and we'll continue there. https://t.co/GDrqU22YpT,2734409,2734408,device_hardware_issue
"@AppleSupport I got it switched back but it won't let me add songs to my library now, it won't let me turn on the iCloud music",@460833 Let’s look into this further together. Send us a DM telling us which iPhone you have and the iOS version it’s running. https://t.co/GDrqU22YpT,1468407,1468409,icloud_issue
@AppleSupport Also note no time or battery/wifi info on home screen,@609652 We'd like to go ahead and further review this for you. Please DM us and we'll get started. https://t.co/GDrqU22YpT,2061389,2061390,battery_power_issue
@AppleSupport How do I downgrade from iOS 11 to ios10 on an iPhone 6?,@809272 We are happy to look into any issues you may be experiencing with iOS 11. Just let us know what's happening and we'll help.,2924688,2924686,ios_update_issue
@AppleSupport I’d like to thank you for your Dec 2 bug. So do I get a refund on the phone I just unnecessarily purchased?,"@257648 We'd recommend first backing up - https://t.co/4f8hwT5to6

Then updating to our latest version which is 11.2 by going to Settings &gt; General &gt; Software Update. Once you have updated please let us know if the issue persists and we'll go from there.",583601,583599,purchase_billing_issue
@AppleSupport how do I️ prevent the question mark from typing in place of the capital I️? #iphone8s,"@678356 To help resolve this issue we recommend backing up your iPhone, and updating to iOS 11.1.1. More information on this issue, and updating, can be found here: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT",2345958,2345957,keyboard_autocorrect_issue
If @115858 doesn’t fix the whole autocorrecting issue of “i” to I️ I’m going to lose my mind,@435255 We've got you today. Check out https://t.co/xU1AGHStV6 for steps to address this concern and DM us if we can help further. https://t.co/GDrqU22YpT,1351900,1351899,keyboard_autocorrect_issue
"@AppleSupport : Mann, what you doing to me, this iso11 upgrade on my iPad, has screwed up my Facebook &amp; messenger, even the keyboard is crap",@303478 We're sorry to hear about this. Please DM us and we'll meet you there! https://t.co/GDrqU22YpT,768230,768229,keyboard_autocorrect_issue
"@AppleSupport hey apple, iOS 11.0.2 sucks, it drains the battery, not swipe apps with 3D Touch and you stop signing iOS 10.3.3 😡😡",@607652 We want help. Look here for a few tips to help with your battery: https://t.co/bivpdfBNJ6 DM us if you're still having trouble. https://t.co/GDrqU22YpT,2054578,2054577,battery_power_issue
"@AppleSupport @120026 @244902 #Ios11 why does my WiFi keep Turing Back On after I’ve turn it completely off!?
Come on Apple",@315969 We can go over some information to about that. Let's move over to DM so we can have a chat. https://t.co/GDrqU22YpT,822692,822691,ios_update_issue
"@AppleSupport Updated it a few hours ago. I hope the battery doesn’t drain out as fast as it is the case since the last few updates.
Thanks though. Will get back to you if any problem is seen.",@734924 We hope the update has resolved the issues with your iPhone's battery life. Let us know how it's been going.,2595513,2595514,battery_power_issue
ios 11 wrecked my phone and i have no recourse or way to fix it thanks a lot @115858,"@668122 We want to see how we can help. Can you tell us a bit about what you're seeing on your iPhone so we have a good starting place?

Can you also tell us which iPhone and iOS 11 version you're using?",2302311,2302309,ios_update_issue
@AppleSupport hi my Apple music is not working at all. It won't let me search for anything,"@734399 We'd be happy to help. What happens when you search? Do you receive an error? If so, which error? Also, have you tried restarting the device and using Wi-Fi?",2593252,2593250,apple_music_media_issue
"@AppleSupport Well done, iOS 11 has completely ruined my battery. If you think I’m going to buy another iPhone you’re sorely mistaken 😡😡",@244319 Battery life is essential; we'll do all we can to help. Connect with us in DM to get started: https://t.co/GDrqU22YpT,1073830,1073829,battery_power_issue
#iOS11 seems pretty retard... @115858 @130713 @AppleSupport https://t.co/hkU74MV1mq,@176840 We'd like to hear more about what's happening. DM us about this and we'll continue there. https://t.co/GDrqU22YpT,255795,255794,ios_update_issue
@AppleSupport with 11.1 ios update I am frequently facing call failed issue.,"@509414 How is your cell signal when this happens? Also, does restarting help?",1674190,1674189,ios_update_issue
"Launching the camera from the iOS 11.0.2 lock screen and this happened. I could tap the icons at the top of the screen, but the banner kept hiding them. I added the exclamation points for attention. Cc: @115858, @AppleSupport https://t.co/Ucy5QBwZRK",@257666 Let’s get this sorted out together. Let us know which device you are using in DM and we'll go from there. https://t.co/GDrqU22YpT,1809526,1809525,ios_update_issue
@AppleSupport iOS 11 is very laggy on iPhone 5s and also battery drains very quickly. It seems Apple doesn’t care anymore about their old customers,@653801 We'd be happy to help the best we can. Please meet us in DM. https://t.co/GDrqU22YpT,1120592,2242652,battery_power_issue
@AppleSupport My 6 plus iPhone is spontaneously playing music. The screen is freezing up constantly within various apps. I have completed the 11.1.1 update and this has not resolved the issue,@743081 We're here to help. Does this happen when the device is lying on a flat surface? How long have you been having this issue?,2631561,2631558,device_hardware_issue
"In #iOS10 I can post to Twitter and Facebook with #Siri
But in #iOS11 I can’t 😰 

@AppleSupport",@662809 This feature is no longer available in iOS 11. We encourage you to leave feedback about the feature here: https://t.co/eTPVYVFyd8,2279891,2279889,ios_update_issue
"@AppleSupport It’s the predictive text, when it is used in Spanish it has so many flaws, really doesn’t work with Spanish grammar.",@477952 We can take a look at this. DM us your iOS version. https://t.co/GDrqU22YpT,1542739,1542741,keyboard_autocorrect_issue
"It’s super awesome that the iOS update frl@ @115858 to fix the I glitch drains my battery. Phone has been off the charger for 2 hours and I’m down to 67%.
In other news being able to write long drawn out rambling tweets is neat.","@810959 We'd love to take a closer look at what's happening with your battery to figure out the best path to resolution. Let's continue chatting via DM. When you reach out, let us know what type of iPhone you have, along with your specific iOS version. https://t.co/GDrqU22YpT",2932168,2932167,purchase_billing_issue
"@AppleSupport Loss of connectivity, several times while using anyapp. can’t get a good wifi connection &amp; stay connected with iOS11.  I want iOS10 back.",@499269 Thanks for providing that for us. Let's look further into this in DM here: https://t.co/GDrqU22YpT,1631364,1631365,ios_update_issue
@AppleSupport iOS 11 ruined my battery life and slowed down my iPhone immensely. Takes me much longer to type messages or posts.,@606678 Having your iPhone working great is our goal. Let us know in DM if this slow performance is system wide or certain apps only. https://t.co/GDrqU2kzhr,2051466,2051465,battery_power_issue
@AppleSupport When are you planning to fix the battery issue! 😤😡,@187121 We're happy to look into this for you. Can you please tell us which iOS version you are currently on?,298488,298486,battery_power_issue
"@AppleSupport MacBook won’t turn on...gives me this screen, I need my serial number to call Apple support, won’t turn on....HELP https://t.co/1s2CwpdWEG",@138468 No worries. Help has arrived. We have a few questions that will help us get to the bottom of this. How were you using your Mac just before this occurred? Have you added new external hardware or accessories? Send us a DM. https://t.co/GDrqU22YpT,102355,102354,device_hardware_issue
my charger legit caught flame yesterday and burned my finger... @AppleSupport,@583512 We want to help and look into this with you. DM us which country you're in and we'll continue with you there. https://t.co/GDrqU22YpT,1969773,1969772,purchase_billing_issue
@AppleSupport Yes I knew most of these tips prior from videos online and articles.  I always try to save as much battery as possible.,@711884 Got it. Could you DM us and we can continue from there? https://t.co/GDrqU22YpT,2493859,2493860,battery_power_issue
"@AppleSupport iOS 11 update ruined my afternoon. Deleted my photos, applications everything. Send help","@759015 We're here to help. DM us, and we'll take a closer look at this issue together there. https://t.co/GDrqU22YpT",2702202,2702201,ios_update_issue
"Updating to iOS 11 seems to have killed my iPhone performance. All apps running in slow motion, battery life awful @115858 #iOS11 #not good",@591963 Let's help take a closer look into this with you. Please DM us the version of iOS you're using and we can go from there. https://t.co/GDrqU22YpT,2001927,2001926,battery_power_issue
"Dear @115858 Fix your crap. I spent a billion dollars on this phone &amp; it can’t even type letter ‘I’ correctly. It’s an iPhone, the letter “i” should be your specialty.",@529776 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ,1760187,1760186,purchase_billing_issue
@183466 @AppleSupport I’ve been having the same issue. Plus this keeps popping up every 2 secs. It’s the charger the phone came with!! 🤦🏻‍♀️😔 https://t.co/aDEdvcrTuK,"@183465 Let's get you some help with that! If you haven't seen it already, please check out the info here: https://t.co/uqxquyfdn0",283200,283199,purchase_billing_issue
"@115858 #iOS11 @AppleSupport Kindly look into this issue. This phone is on charge at 95-96%, as soon as I unplug, it changes to 100%. Poor📱. https://t.co/nr8cpI3uXF",@677352 Thanks for bringing this to our attention. Let's hop in DM and provide us with the software version you're using. Click here: https://t.co/GDrqU22YpT,2341696,2341695,purchase_billing_issue
@115858 why will my iPad mini not charge? The chargers work fine with m iPhone but nothing with the iPad???,@323928 This isn't what we expect to happen so let's look into this. Have you checked for any debris in your charging port?,858908,858907,purchase_billing_issue
"Dear @115858 your phone has become a constant pain in the area since the iOS update. Fix your shit, Jobs would not have tolerated this crap",@627770 We’ll do everything we can to help you. DM us with more details on these issues you're having with your iPhone and iOS 11. https://t.co/GDrqU22YpT,2133596,2133595,ios_update_issue
Please just let me type the letter I️ @AppleSupport cause it keeps messing up. I’ve reset my keyboard and everything what is this madness,@525598 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1742424,1742423,keyboard_autocorrect_issue
@AppleSupport Why is @254033 podcast from 11/3/17 with @27451 temporarily unavailable?,"@128710 We'd like to look into this with you. Are you able to download the Podcast at all, or is that when you receive the message?",1585369,1585367,apple_music_media_issue
"@AppleSupport ios 11.0.3 is creating sound issues, touch freeze issues. I always have to do force restart. Please release a fix soon.","@230294 We're here for you. Send us a DM, and we'll get started there. https://t.co/GDrqU22YpT",2676012,2676011,ios_update_issue
"Took my phone out my pocket, went to type password in, clicked 3. Pop, phone screen cracked from the inside. This is absurd @115858 @AppleSupport","@258283 A cracked screen is never fun, and we can definitely assist you. So that we can explore the best service options for your region, DM us the country you’re messaging us from. https://t.co/GDrqU22YpT",2734119,2734118,device_hardware_issue
"@AppleSupport ummm... help? an odd character in the place of the letter ""I,"" offering up ""A[?] instead and autocorrecting.",@124034 Help is on the way. Try the steps here for a temporary work around: https://t.co/xU1AGHStV6 Still need help? DM us. https://t.co/GDrqU22YpT,2010605,2010603,keyboard_autocorrect_issue
Hate this new iPhone update 👺 phone crashes all the time now and touch screen sometimes doesn’t work. @AppleSupport - sort it out!,@614802 We'd like to help you get this sorted out. Does your iPhone completely power off when this happens? Let us know in DM. https://t.co/GDrqU22YpT,2078777,2078776,device_hardware_issue
dear @AppleSupport my phone screen stays on all the time despite my 30 sec. auto-lock settings - version 11.1.2,"@139273 You’re in the right place for help. Since noticing this, have you had a chance to restart your iPhone? This simple step can resolve some minor issues with the device.",105376,105375,device_hardware_issue
"If my iOS 11 freezes one more time, I’m taking my phone back and report it as faulty/broken. Worst iOS ever created  @115858 @AppleSupport",@416680 We want to help. Which version of iOS 11 is your device running at the moment? Please DM us the answer. https://t.co/GDrqU22YpT,1267154,1267153,ios_update_issue
"New @115858 software update has roughly halved my iPad battery... That's not an update, that's a virus.",@416816 We want to help you with your battery life issue. Do you have iOS 11.0.3 installed now? How long ago did you install it?,1267672,1267671,battery_power_issue
@AppleSupport I have an iPhone SE with iOS 11.0.2. But my friend with an iPhone 6 and iOS 11.0.3 is experiencing the same thing.,@249941 Do you have iCloud Photo Library enabled? You can see how to check that here: https://t.co/8YUslsnsM5,1395655,1395657,ios_update_issue
@AppleSupport My apps &amp; lock screen keep freezing. My phone overheats like crazy now too. 😔,@387694 Let's look into this together. Send us a DM with the iOS 11 version number and which iPhone you have. https://t.co/GDrqU22YpT,1136311,1136313,device_hardware_issue
@AppleSupport after installing iOS 11.03 still mbl is hanging you lost customers hope,@560359 Please send us a DM telling us which iPhone model we're working with. We'd like to look into this further with you. https://t.co/GDrqU22YpT,1877190,1877189,ios_update_issue
@AppleSupport The keyboard used to take up the whole display before iOS 11.,@656474 We value feedback and suggestions. Tell us more here: https://t.co/eTPVYVFyd8,2253544,2253546,keyboard_autocorrect_issue
iPhoneSE wid 11.0.2 drains battery life swiftly and further the cellular hangs at times during num-pad dial. Throw some light @AppleSupport,@201418 We can help with battery life. Could you Direct Message us what country you're currently located in? https://t.co/GDrqU22YpT,2054770,2054769,battery_power_issue
@AppleSupport every time I type “it “ I get autocorrected to “I.T” HELP please!,@429705 We'd be happy to take a look into this with you. Could you please send us a DM with what iOS version you're running so we can get started? https://t.co/GDrqU22YpT,1327410,1327409,keyboard_autocorrect_issue
Is it normal to have an iPhone 7 as fast as an iPhone 4 after you put IOS 11 @AppleSupport ?,@210678 We'd like to help out. Which iOS 11 version are you currently running on your iPhone? Have you tried any troubleshooting steps?,400377,400375,ios_update_issue
"@115858 swear y’all slick-mysteriously my 7 is acting up Closing apps it never did before,message keyboard a mess Im not buying a 8 so fix it",@275658 Thank you for reaching out. We'd like to take a look at this with you. Let's take a look at this in DM. https://t.co/GDrqU22YpT,1726270,1726269,keyboard_autocorrect_issue
@AppleSupport I'm using iCloud etc all of your shit but I cannot restore my data after a simple clean refresh. It seems I'm stupid :/,@124484 Let us help. Follow up with us in DM. Tell us if the data is also missing from the iPhone 6 Activity App. https://t.co/GDrqU22YpT,38885,38883,icloud_issue
@AppleSupport hey guys I can’t turn off screen record since yesterday should i reset my phone I’ve been taping it and it asked to stop butno https://t.co/vaYlMFz8qp,@408565 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,1230348,1230347,device_hardware_issue
@115858 @AppleSupport @1456 his new ios 11.0  I have to restart my phone at least four times a day because it is blocked by everything,@123501 We want to help get your iPhone working properly. Which exact iOS version and iPhone are you using?,34616,34615,ios_update_issue
"@AppleSupport any thoughts on why podcasts pause every time I lock my phone? (11.1.2, IPhone X, playing through Bluetooth) Happens no matter what app I’m in when i lock the phone. Hit play on lock screen and starts back up and plays fine.",@223873 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,458443,458442,apple_music_media_issue
"@AppleSupport Since i updated my device to IOS 11.1.2 , all apps crash, device gets hot, slow response, and battery dead quickly, i have iphone 6 , any advices",@288336 We are here to offer advice on how to help. Let’s work on this together. Reach out to us in DM and let us know which iOS was on your device when you first started noticing this.,704450,704449,battery_power_issue
@AppleSupport pls fix iOS 11.1.2 sucks. Phone crashes and restarts every 2 mins.,"@237874 Hey there. We'd love to help resolve this for you. Does the issue seem to happen when you're using any particular app? Please DM details, we'll meet you there. https://t.co/GDrqU22YpT",512527,512525,ios_update_issue
.@AppleSupport serious battery drain on iPhone since upgrading to iOS 11. 3.  It appears everyone is. Your power saving tips don’t fix it,@305230 Let's help. Please reach out to us via DM and we can go from there. https://t.co/GDrqU22YpT,775248,775245,battery_power_issue
"@applesupport 11.0.3 battery Upgrade my iPhone 7 Plus to 11.0.3 and now get bluetooth static to the point it is unlistenable.  My iPad (not on 11.0.3) still fine.
Please fix this issue ASAP!",@349197 Welcome to Apple Support. Did you update your devices via Wi-Fi or through iTunes? Thanks!,965809,965808,battery_power_issue
@AppleSupport @115858 after only one year neither my headphone or charging port should be going out. The last phone it was battery...,"@430136 Hey, we want to hear more about what's going on. Please DM us and we'll go from there. https://t.co/GDrqU22YpT",1329231,1329230,battery_power_issue
"Erm.
@AppleSupport, ever since downloading #iOS11, my phones battery has completed messed up. It drains ridiculously quickly. Help?",@579451 We'd be happy to look into this with you. Please DM us details on the apps you most use and we'll continue working with you. https://t.co/GDrqU22YpT,1951026,1951025,battery_power_issue
Ever since I updated my phone apps aren’t working. Keyboard lags. My lock screen isn’t showing the time. 6 restarts. Good job @115858,"@614952 We'd like to know more about the trouble you're having, it's not the experience we want you to have. Let's chat in DM. https://t.co/GDrqU22YpT",2079298,2079297,keyboard_autocorrect_issue
"@AppleSupport Yes GPS is working with other apps. Worked perfectly until I installed iOS 11. It is not just me, loads of Fitbit users having this problem",@258013  Are there any updates available for your Fitbit device or the iOS App? We might also try deleting and re-downloading the App.,1955482,1955484,ios_update_issue
"@AppleSupport iOS 11.0.3, iPhone 7",@391832 Thanks. Are you managing those settings through Control Center or Settings? Check here for options: https://t.co/G7BHuQnDS6,1155539,1155537,ios_update_issue
@AppleSupport Does the Apple Watch series 3 have all the sensors except celular? Does this watch include wifi?,@138902 Thanks for your interest! Cellular is going to be the only difference. You can compare models here: https://t.co/RmQTRHYquI,1435763,1435762,calls_network_issue
@AppleSupport How can I check the health of my battery?,"@591008 We can help you with your battery. DM us the type of iPhone you're using, and version of iOS in Settings &gt; General &gt; About: https://t.co/GDrqU22YpT",1998818,1998817,battery_power_issue
my phone was stolen &amp; this picture showed up on my icloud @AppleSupport https://t.co/WF80BahmjF,@219948 We are here to help. Please refer to the following article for steps to take when your iPhone stolen: https://t.co/fUoKdx4Yut,2983596,2983595,icloud_issue
"@AppleSupport , I just wanted to let you know that this is the second time facing a problem (sudden shutdown) with my iPhone which lead me to restore, delete everything and fresh install due to your recent software updates. Pls fix this issue quickly!!","@121475 We're glad you reached out to let us know. It's never our intention for you to have issues after updating the iOS on your iPhone. Did restoring help? If not, send us a DM and let us know. We're always happy to help work through any concerns with your iPhone. https://t.co/GDrqU22YpT",25318,25316,ios_update_issue
@AppleSupport When ever I screenshot anything it’s a black screen,"@788444 We'd like to help, let's continue in DM. https://t.co/GDrqU22YpT",96952,2831763,device_hardware_issue
"@AppleSupport It seems better after I upgraded it to iOS 11.1, thanks.",@435524 That is great news. Thanks for giving us a chance to work with you. Please reach out anytime!,1352933,1352935,ios_update_issue
@AppleSupport is it possible to transfer purchases from 1 Apple is to another?,"@160622 Content is linked to the purchasing Apple ID, however you can look into Family Sharing here: https://t.co/ckptoWI7iV",306950,306949,purchase_billing_issue
@AppleSupport iPhone 7+ iOS 11.0.3,@325311 Have you tried a normal restart of the device? This simple step can resolve issues like this: https://t.co/OWRDHWSt4h,864463,864462,ios_update_issue
"@115858 8 hours it's taken to try and update my iPhone,20 mins left and I get told there's a problem and it failed 😡 #samsungformynextupgrade","@346407 We want to make sure you can get your iPhone updated. To clarify, are you updating via Wi-Fi or with iTunes?",954193,954191,ios_update_issue
@426473 @AppleSupport Same issue @applesupport. No gallery access. Also touch screen issues and apps crashing. Let's get rolling on 11.0.3 ASAP!,@422669 Let's get together in a DM. It would be our pleasure to look into this further. Please tap here to continue: https://t.co/GDrqU22YpT,1311523,2058507,app_issue
"@AppleSupport Yes I have tried on other Wi-Fi networks and via LTE. Using any German app store account (I tried with my son's which works fine on his iPad Mini 3) it fails, it works with a US account.","@646139 Alright, thanks for confirming that. Did this happen only after updating to 11.1.2 or did it occur prior to that version? Reply in DM so we can gather some more info. https://t.co/GDrqU22YpT",2210651,2210653,calls_network_issue
hey @115858 I bought my iPhone 8 a week ago and my phone has died overnight while charged at 50% two nights in a row 😶😶,@192938 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,323004,323003,purchase_billing_issue
YALL DEAD ASS GONE FIX THIS SHIT.  Why can’t I️ access my iCloud Drive dog @115858 https://t.co/L0sHujE5tT,@602601  We know iCloud Drive is a great tool. Are you able to access The drive on a computer? Send us a DM. https://t.co/GDrqU22YpT,2038029,2038028,icloud_issue
@AppleSupport why my badge icons disappear &amp; reappear on my new iOS 11? Keeps happening since first day of upgrade!!! #iphonebug https://t.co/ok6LeYtMx9,"@184690 Let’s take a look at that together.  Which exact version are you running now?
You can check under Settings &gt; General &gt; About",288367,288365,ios_update_issue
@115858 what the heck did this latest IOS update do to my iPhone battery life? I feel like I’m charging all day. #NotCool,@285205 We'd love to help. Let's meet up in DM and discuss it. https://t.co/GDrqU22YpT,691383,691382,battery_power_issue
Oh dear @AppleSupport - what on earth have you done to my phones battery with #iOS11 😟,@208244 We'd like to look into this with you. What issue are you experiencing with your battery?,389700,389699,battery_power_issue
@AppleSupport iphone 6s running on ios 9.,"@310429 Great, thanks! Check out the steps here for help with attaching things from iBooks: https://t.co/wffo0uGEc8",798839,798841,ios_update_issue
@AppleSupport iPhone 7 and ios 11.1,@475264 Thanks for sending that info over. Can you send us a DM and tell us which country you're in? We'll find the best way to help. https://t.co/GDrqU22YpT,1532206,1532208,ios_update_issue
@AppleSupport why my phone making random ft calls 😤,@439616 DM us using the link below. We're glad to look into this with you. https://t.co/GDrqU22YpT,1373271,1373269,calls_network_issue
Hey @42999 and @AppleSupport - any reason as to why none of the controls on my Momentum In-Ear remote suddenly won’t work after upgrading to iOS 11.1 on my iPhone 6S? Not cool! #Sennheiser #iOS11 #iPhone6S,@638201 We are happy to help. Let us know more about what seems to be happening there.,2177369,2177367,ios_update_issue
"Super weird passcode bypass glitch in iOS 11. Shows you all photos and videos AND crashes your phone 😂
@AppleSupport 
#Apple📱 https://t.co/X59sm8BMIB",@640661 We are here to help. DM us your exact iOS version and we can take a look at this. https://t.co/GDrqU22YpT,2187834,2187833,ios_update_issue
"@115858 worst update is IOS 11.3, battery dies fast within 2 hours, I believe updae means enhancing the phone not to kill it",@216975 Let us help with your battery life. DM us which app is taking up the most battery in Settings &gt; Battery. We’ll continue there. https://t.co/GDrqU22YpT,1857942,1857940,battery_power_issue
My iPhone 8plus seems to drop it’s Wi-fi connection every time I lock my screen.. 😡 @AppleSupport,"@321605 Hi, does this happen when connected to a specific Wi-Fi network? Such as at home, work, school, etc.",848341,848339,calls_network_issue
"@AppleSupport It’s not a huge deal, but after I updated to iOS 11 my Calls App icon looks weird (see photo). Any ideas? https://t.co/CFGrgpep7P",@554153 Thanks for reaching out to us for support. Can you tell us what happens when you restart your device? Does the issue persist?,1851391,1851389,ios_update_issue
"Hey @AppleSupport my Apple Watch battery has been kinda trashy lately. Where I’d normally get a full day or more, I can rarely make it past 5PM before I’m close to dead. Is a battery covered under Apple care?","@817855 Hi. We'd be happy to work with you concerning your Apple Watch's battery. Please tell us which version of watchOS you have installed on your Apple Watch.  From the Apple Watch app on your iPhone, tap the My Watch tab, then tap: General &gt; About.",2964148,2964146,battery_power_issue
Why does my loud speaker during calls not working but when I watch videos/listen to music it’s fine?????? @115858,@505200 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,1655449,1655447,calls_network_issue
First the whole “I” thing now autocorrecting it to I.T fuck man @115858 get your shit together,@224807 We'd be happy to help out with your keyboard. Send us a DM with your iOS version from Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,462049,462048,keyboard_autocorrect_issue
@AppleSupport @226249 @AppleSupport I’m having the same issue. I’m using the latest iOS 11.1.2 on an iPhone 7.,@226250 That does make notifications harder to read and not how we want you seeing them. Let's team up in DM and work on this. Does a restart of your iPhone change anything for the Notifications? https://t.co/GDrqU22YpT,467345,467347,ios_update_issue
@AppleSupport after #ios11update my drains from 45% to dead overnight. 😒 can you update on the fix???,@675930 We'd love to work on this with you. Sent us a DM; we'll look at it from there: https://t.co/GDrqU22YpT,2336143,2336142,ios_update_issue
Ei @AppleSupport vcs vão dar um jeito no icloud ou eu posso cancelar a assinatura?,"@760190 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",2706868,2706867,icloud_issue
My phone is failing to receive incoming calls and to make calls. Someone help. 😭 @AppleSupport,@717334 Happy to help you. What model iPhone are you using? Can you tell us what happens when you go to make a phone call now?,2518261,2518259,calls_network_issue
@AppleSupport um why can’t my phone display the letter “I️” ? https://t.co/4TK2FoMfSD,@588909 We're here to help. DM us which type of iPhone and version of iOS you're using in Settings&gt;General&gt;About to get started: https://t.co/GDrqU22YpT,1991428,1991427,device_hardware_issue
Still having problem with the keyboard when typing “I” after updating to latest IOS. Fix the damn problem! @115858,@500700 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1637102,1637101,keyboard_autocorrect_issue
this iOS 11 is fucking tf up ! @115858 what’s going on ?! 🤬,@502266 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1643370,1643369,ios_update_issue
my phone died and hasn't turned back on even though I've been charging it for 3 hours @115858 what the fuck is going on,@290625 We'd like to help. Let us know if you've tried the steps here: https://t.co/8MvHMFZ83h,713380,713378,battery_power_issue
"@AppleSupport New uptade can not download. Before ios11 i was thinking for new iphone(7plus or 8), but now i don't. Please solve this problem. https://t.co/1ppLNcczYV",@389490 We want you to be able to update your phone. Follow the steps here and let us know if it helps: https://t.co/Ui1yTnOCUz,1145060,1145062,ios_update_issue
"Hmm, trying to purchase this new @118062 album on iTunes &amp; it isn't working? What's up with that, @118721? @AppleSupport @115948 https://t.co/niReRBtPlt","@810155 We want to make sure you're able to purchase the content you want through iTunes. Could you confirm what type of computer you're using iTunes with? Also, let us know if you've tried restarting your computer since experiencing this issue. DM us with the answers. https://t.co/GDrqU22YpT",2928467,2928466,purchase_billing_issue
"@AppleSupport you wanna tell why everytime I️ type I️ in a sentence, a ? and box appear as if a robot is typing 🧐",@592278 We want to look into this with you. DM us which model iPhone you have and iOS version to get started. https://t.co/GDrqU22YpT,2002979,2002978,keyboard_autocorrect_issue
"@AppleSupport My iPhone and MacBook are not typing the capital letter ""I"" properly. Any solutions to this yet?",@591242 Thanks for reaching out. We'd like some details to assist. Send us a DM using the link below and we'll continue. https://t.co/GDrqU22YpT,1999604,1999603,keyboard_autocorrect_issue
"@AppleSupport will you be issuing an update to fix the constant hang with respect to the TV app for iPhoneX? Every time I open it, it just shows the attached screen and sits for 1-2 minutes before showing content. https://t.co/QioyzmSV9a",@486734 We want you to be able to use this app on your new iPhone X. Is this the only app that is giving you a hard time? Have you gone through the app troubleshooting here? Let us know if that helps: https://t.co/fUZ0NRJxcn,2424322,2424320,device_hardware_issue
"@115858 Great products absolutely awful charging leads, am I alone in thinking this ? &amp; they've all been purchased from #Apple 😤","@544910 The included accessories have the same warranty as the device. Please DM us with your country, and we'll start. https://t.co/GDrqU22YpT",1813849,1813848,purchase_billing_issue
"@AppleSupport YALL NEED TO FIX MY APP STORE. EVERY SINCE I INSTALLED IOS 11, NONE OF MY APPS WONT UPDATE.😑😑😑",@420491 We're here for you. What happens when you try to update your apps?,1284594,1284592,ios_update_issue
@115858 @sprintcare my home button completely stopped working and I can’t click to unlock my phone or click to clear apps? What do I do?,"@299274 We'd like to help. Which iPhone model is this occurring on? Also, is there a protective case on your device at this time?",749990,749988,device_hardware_issue
@AppleSupport Apple iOS 11.0.2 Starts Causing Problems – to my iphone6  is temporarily unresponsive to touch and top of the screen randomly start to flicker gray. need your support to solve this issue.,@246747 Thank you for reaching out to us. We see your DM message and will be replying there shortly.,545273,545272,ios_update_issue
"After #iOS11 update, search on my phone just can’t find any apps unless I type FULL name. On my iPad it works like a charm.  @AppleSupport",@269715 Let's take a closer look at getting its search function working right. Which model is it and which exact iOS 11 version?,631756,631754,ios_update_issue
