customer_message,brand_reply,customer_tweet_id,brand_tweet_id,intent
@AppleSupport Battery keeps getting drained.. can’t thank you enough for the latest iOS update @115858,"@218886 We're here to help. To clarify, are you saying that your battery drains despite being on the charger?",437442,437441,apple_id_account_issue
@AppleSupport I keep getting duplicate text messages and my Live Photo setting will not stay off even though I have followed the steps,@461388 We're here to help. Does this happen with multiple contacts? Which steps are you taking to turn off Live Photo?,1470778,1470776,app_issue
This ‘question mark i’ is going to irritate me. @115858 fix this.,@591758 Hey there. Let's look into this further. Please meet us in a DM and share which iOS version you're running: https://t.co/GDrqU22YpT,2001207,2001206,calls_network_issue
"@AppleSupport How can I fix my iPhone 7 randomly restarting? Screen goes dark, a wheel spins, then it comes back. All my apps stay open but music stops... It’s been happening since iOS 11.","@124737 Great question. We'll do all we can to determine why this is happening so you can get back to enjoying your iPhone 7. To clarify, which exact iOS version do you have installed. You can check under Settings &gt; General &gt; About.",2402146,2402144,calls_network_issue
@AppleSupport my iPhone 6s is slow as f*ck since I did the update to ios11 and after 1hour screen time it’s empty #sucks,@167313 We'd love to help. Does the issue only occur when using a specific app?,215787,215786,icloud_issue
@AppleSupport Can someone tell me how I'm told to choose a plan when I've already paid for one😫!!!Give me my music back guys stop!!,@423343 We want to help. DM us and we'll continue there. https://t.co/GDrqU22YpT,1297980,1297978,ios_update_issue
Anybody knows what happened to my mac and how to fix it? Seems like I got locked in a loop of restarting and breaking down again since installing the last Sierra update. Any tips are greatly appreciated! @AppleSupport https://t.co/UiiOoUQYCt,"@663108 Thanks for reaching out to us about getting that update working. We'll be glad to help get this resolved. Have you tried to quit that installer and restart as shown there? If so, what happens afterwards?",2281201,2281200,device_hardware_issue
Hey  @AppleSupport iOS 11 it’s so pretty but is ñor functional. Decrease the battery and is too slow to open any app.,@605933 Let's look into this together. Did the slowness start immediately after updating or after using an app? Let us know in DM. https://t.co/GDrqU22YpT,2048862,2048861,calls_network_issue
@115858 @AppleSupport PLEASE MAKE IT STOP https://t.co/GTLm8zKmoT,@524122 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1735966,1735964,icloud_issue
"@AppleSupport Hi, I have the iPhone X and I can’t establish my Apple ID settings on my new phone.  When it asks me for my 4 digit password it stays like: https://t.co/TcU3Nirlx3","@518860 Let's get you up and running. Do you have access to a Wi-Fi network, or a spot with stronger cellular for this step?",1703931,1713053,keyboard_autocorrect_issue
@115858 can you please tell me the Twitter handle for help with frequent flyer points with Apple purchases in Australia? Thx.,@424994 Great question! Let's have you reach out to your regional support for additional guidance here: https://t.co/IBIY3vMgPj,1305216,1305215,battery_power_issue
@115858 @AppleSupport I have a stiff home button on my iPhone - any tips? Thank you!,"@557448 We have a guide for help with buttons, which you can see here: https://t.co/45AlFnF6Ae Send us a DM if we can help further. https://t.co/GDrqU22YpT",1865885,1865884,ios_update_issue
Where is the auto brightness option in #iOS11 @AppleSupport ?? Do I have to manually increase and decrease the brightness?,@184718 We'd love to help! Try these steps to find auto-brightness: https://t.co/gvy8yXCine,288470,288468,ios_update_issue
@AppleSupport my iPhone is still freezing. Ive had this problem since updating to iOS 11 and now I am on 11.03. I can’t stand this anymore,@395734 We want to help. Meet us in DM and we'll work towards a solution together. https://t.co/GDrqU22YpT,1172242,1172241,device_hardware_issue
Also that box with the question mark can smd @AppleSupport needs to get on it,@525239 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1740877,1740876,app_issue
@115858 why is my phone autocorrecting “i” to  boxes with question marks ever since i updated my phone .. 🤔,@477613 Let's work toward a resolution together. DM us and we'll continue. https://t.co/GDrqU22YpT,1541118,1541117,apple_id_account_issue
"@115858  Found a strange bug with my iPad, IOS 11.0.3
My Dock apps can disappear. https://t.co/G3uLKdYcwZ",@567318 Send us a DM. Let us know more details on what you're experiencing. Include the country you're in. https://t.co/GDrqU22YpT,1903693,1903692,calls_network_issue
"@AppleSupport @115858 when i go to my iphone x to unlock &amp; type in passcode, screen turns black and has a thinking sign. Screensaver will show and i have to re-type my passcode. wth. #apple #iPhoneX fix it.#applesupport","@626760 We're happy to assist!  Can you tell us which iOS version you're on?  Also, are all of your apps up-to-date?",2129147,2129146,icloud_issue
@AppleSupport thank you!!,@666708 You're welcome. Reach out if you need us in the future.,2296314,2296315,keyboard_autocorrect_issue
@AppleSupport this update is infuriating constant battery drain constant freezing 11.2 is garbage about ready to ditch @115858,@730714 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,2577098,2577097,apple_music_media_issue
@115858 my phones been real glitchy since you dropped these new products🤔🤔🤔,"@667464 We'd like to know more to help. Tell us a bit about what's happening. Also, let us know the model and iOS this occurs on.",2299658,2299657,app_issue
"@AppleSupport Last night, my contacts were there. Today, I am missing numerous contact names and emails, but their number remains",@681658 Have you tried a basic restart of your iPhone to see if the names appear as they should?,2360415,2360417,ios_update_issue
"@115858 
I️
I️
I️
I️
Fix this garbage",@223008 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2132075,2132070,apple_id_account_issue
"@AppleSupport Its realy disturbing u know,before i upgraded to this ios 11.0.3,such bergs werent there,whats the problem,fix it as soon as possible😡😡","@323217 Meet us in DM, then we can help look in to this from there. https://t.co/GDrqU22YpT",1217628,1217630,calls_network_issue
This is so fucking annoying. When im looking at my tweet it doesn’t do that shit but as soon as (I️) tweet it it shows up like this what the FUCK @AppleSupport,@672559 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,2320661,2320660,keyboard_autocorrect_issue
"Hey @115858, this fixable? https://t.co/wmefmZYO6k",@204724 We can get you pointed in the right direction. DM us which country you're located in. https://t.co/GDrqU2kzhr,374219,374218,icloud_issue
"Help please @118101 @AppleSupport - my wife’s iPhone X has suddenly become useless. It resets itself every 25/30 seconds to a black screen and then the lock screen. £1,000 phone less purposeful than my old Nokia 3210. What do we do to resolve it? Thank you.","@273974 We're here to help. An update has been released that addresses this issue. If you haven't already, back up your iPhone and follow the steps here: https://t.co/osZOKKTalm

DM us if you have questions. https://t.co/GDrqU22YpT",2826562,2826561,ios_update_issue
@AppleSupport I AM TIRED. FIX THIS. https://t.co/pGvSnCrDE5,@511898 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1684456,1684455,battery_power_issue
@AppleSupport Ues i am let me try a screenshot,"@232667 Which model do you have and what's the exact iOS version number installed?

Have you tried any steps since this started to occur? Let us know in DM. https://t.co/GDrqU2kzhr",493571,493572,calls_network_issue
@115858 @AppleSupport Who plans to fix this new glitch that makes all letter “I️” appear like a question mark in a box?👀,@508870 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1671909,1671908,app_issue
Hey @AppleSupport thanks for bricking my #AppleTV third generation with the latest update.,@365469 We'd like to help get you in touch with the right group to get your Apple TV working right: https://t.co/IBIY3vMgPj,1037652,1037651,apple_id_account_issue
CAN YOU PLEASE FIX THE KEYBOARD LAG @AppleSupport 😭,@508561 This is not the experience we want for you. We'll be happy to work on this together. Can you confirm which iOS version you're using on your device? You can locate the iOS in Settings &gt; General &gt; About &gt; Version.,2572038,2572036,calls_network_issue
@AppleSupport The only Bluetooth device I have connected to it is my MacBook Pro which has Bluetooth on but I rarely ever use features requiring Bluetooth transmission between the two,@225055 Got it. What country do you live? Let's continue in DM please. https://t.co/GDrqU22YpT,463074,463076,keyboard_autocorrect_issue
Ok...@115858 you’re happy about iPhone X...totally get it. But fix this sh*t!!!! 🤬🤬🤬 https://t.co/cWljACkU81,@596025 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,2015622,2015621,apple_music_media_issue
"Hello @AppleSupport, after iOs 11 my WiFi turns on by itself and the screen brightness sets automatically, is it normal?","@536513 Would you tell us a bit more about Wi-Fi turning on by itself? For the brightness, try these steps: https://t.co/QGzyuyr5Ra",2012077,2012075,apple_id_account_issue
@AppleSupport IPhone 7+ and the latest update,@272908 DM us using the link below. We'll work with you from there. https://t.co/GDrqU22YpT,644207,644206,app_issue
@AppleSupport is this a scam? https://t.co/7h8NpxISex,@705406 That doesn't look like it came from us. Check out this article for identifying and reporting phishing: https://t.co/LNMCdqt6fD,2464873,2464872,ios_update_issue
"Reasons to hate new @115858 updates. They suck every time. 
Wifi and bluetooth stay on even when you turn it off from the control center. 🖕🏼 https://t.co/Gjd7YPg4h8",@777355 We can help. The Wi-Fi and Bluetooth toggles in Control Center will disconnect you from your current network or device. Turn off Wi-Fi or Bluetooth in the Settings app to disable them. Check out our article for more info on this change: https://t.co/G7BHuQnDS6,2783982,2783980,battery_power_issue
@AppleSupport Is there a way to check the overall battery health of my iPhone 6S Plus?,@780074 We want to help. DM us and we'll work from there. https://t.co/GDrqU2kzhr,2795484,2795483,app_issue
@115858 please get your shit together. I️ just had to figure out of how to write an email without using I️.,@532645 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1772166,1772165,ios_update_issue
"@AppleSupport Will Aperture work on MacOS Sierra, on an early 2009 iMac?",@184070 Great question! Here are the technical specifications for Aperture: https://t.co/cpHWF8dfYJ,285731,285730,device_hardware_issue
"Dear @AppleSupport, I don’t get this... #iOS11fail https://t.co/v91h3yZ388",@436622 Let’s work together to see what we can find out! Start with the troubleshooting here: https://t.co/Ui1yTnOCUz,1358057,1358056,device_hardware_issue
SEE ITS FUCKING DOING IT AGAIN @AppleSupport,@489016 We're happy to help. Check out the steps here: https://t.co/xXaXeeSRt9,1590522,1590521,apple_id_account_issue
@AppleSupport hi so i updated my phone yesterday and now can no longer connect it to my car via usb???,"@806479 We certainly want you to enjoy your iPhone on the go. Let's take a look into this issue and work towards a resolution. To get us started, may we have a description of the issue? https://t.co/GDrqU22YpT",2913317,2913316,calls_network_issue
"I've never had problems with #iMovie until this update, now I can't render ANYTHING...sort it out @115858 @AppleSupport #AppleUpdates",@612849 Thanks for bringing this to our attention. Our Apple Support Team will be happy to assist you with iMovie here: https://t.co/1OxnSOXiWG,2072099,2072098,icloud_issue
Fix this shit @115858 https://t.co/1GaOVhNcAL,@386334 We'd like to help! Are you experiencing an issue using the playback controls on the Music widget? Which device and iOS?,1130034,1130033,device_hardware_issue
@AppleSupport Please fix your Siri on iOS 11 cuts out mid sentence it’s very annoying and it eats the battery like there’s no tomorrow!!!!,@123380 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,33372,33370,app_issue
"@AppleSupport It doesn’t say “delivered” at the bottom, sometimes they get it anyway, and sometimes it’s days before I realize it didn’t go through","@173721 When sending messages to non-iOS users the bubble will be green and will not show ""Delivered"" on the bottom https://t.co/IYLXaFXS3h",243055,243057,ios_update_issue
"@AppleSupport hi, I ordered an iPhoneX on release day, and I can't look up the delivery tracking. Do you have some kind of problems with your servers at the moment? Greetings from Germany :)",@667602 We’d be happy to get you pointed in the right direction. Please meet us in DM to begin. https://t.co/GDrqU22YpT,2300185,2300184,ios_update_issue
"@AppleSupport I’m not able to reset the network settings or turn on the LTE, I went to my local Sprint store and tried a different SIM card noting changed. They also noted that they’ve received tons of calls for the same problem",@795408 Did you make any changes to the device or software prior to this issue occurring? Let us know via DM. We'll go from there. https://t.co/GDrqU22YpT,2863538,2863540,device_hardware_issue
WHY THE FUCK IS MY AUTOCORRECT CHANGING MY I’S TO QUESTION MARK BOXES @AppleSupport,@464615 Let's meet up in DM to look into that further together. Here's a link: https://t.co/GDrqU22YpT,1484024,1484023,apple_id_account_issue
What’s the point of Apple Pay if it never works @AppleSupport,"@359396 Give us some details on what happens when you try to use Apple Pay, and we’ll parter with you to work towards a resolution.",1011779,1011778,calls_network_issue
@AppleSupport The new version of Xcode 9 is just as bad as the first. Breaks every time I need to use it. Delaying my project. 😡,@599915 We'd like to get you some help. We recommend getting in touch with our developer support team here: https://t.co/LIrs0dB6kH,2028651,2028650,icloud_issue
"@115858 Why do voicemail notifications keep popping up on my screen, up to a week later? If they're ignored, they're ignored for a reason.",@453031 Let's take a look at this for you. Reach out to us in DM. https://t.co/GDrqU22YpT,1434350,1434349,app_issue
@115858 @AppleSupport Pages is not working well with new updates on ipad. Null warning messages from trying to start a new document. No way to easily see just my normal folders of docs instead of every individual file I’ve worked on recently.,@707119 Thanks for reaching out. We’d like to get you in touch with an expert from our apps &amp; software team so they can assist further with your Pages for iOS issues. Use this link to get connected with them: https://t.co/IBIY3vMgPj,2472866,2472865,ios_update_issue
My iPhones battery doesn’t last for an hour and I takes forever to charger and I got another from insurance for 200$ and still what’s up with that?@115858 @AppleSupport,@666919 We’re here to help. Please DM us the software version you’re using so we can better assist you. https://t.co/GDrqU22YpT,2297304,2297303,device_hardware_issue
Thanks @115858 for deleting all my numbers files from all my devices and the cloud with the latest update 🤬 https://t.co/Istk0Is34J,"@756694 Thank you for getting in contact with us about this. So we can investigate further, please send us a DM. https://t.co/GDrqU22YpT",2691858,2691857,apple_id_account_issue
@318 @AppleSupport going a week now... this is taking too long,@395134 Were you able to get in contact with our iTunes Connect team? Let us know via DM. https://t.co/GDrqU22YpT,1778407,1778405,app_issue
@AppleSupport When i leave the apps like : Twitter / Whatsapp sometimes i get a black screen i have to restart the app .. im using iPhone X,@177506 This definitely isn't the experience we want you to have with your iPhone X. Let's get this resolved. Send us a DM to get started. https://t.co/GDrqU22YpT,2603985,2603984,ios_update_issue
I finally caved updated my phone last week and my phone barely even functions anymore. My apps are always frozen and my phone turns off 5 times a day. Eff you @115858,@225057 We'd love to work with you and get your iPhone working as you'd expect. Send us a DM with your iOS version from Settings &gt; General &gt; About; we'll meet you there. https://t.co/GDrqU22YpT,463083,463082,ios_update_issue
@AppleSupport Why when I send a text the response comes back above my original text?,@517491 We can help look into why those messages are out of order. What device was this occurring on and the software version?,1707669,1707667,battery_power_issue
@AppleSupport what have you done to my phone after the latest iOS update?Is there a way for me to rollback the update and get my phone back?,@592873 We want it to work for you as well. Let's check it out together. Send us a DM and let us know which apps aren't working. https://t.co/GDrqU22YpT,2004904,2004903,device_hardware_issue
@AppleSupport its black constantly the screen wont turn on at all but the phone is on and it is impossible to restart the phone,@695773 Do you have iTunes downloaded to a computer? Let us know and we'll work from there.,2422472,2422474,apple_id_account_issue
@AppleSupport why is Apple pay not working with @115873 after the update?!,@__JustRed__ We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,1642003,1642002,calls_network_issue
"@115858 deception. My iPhone are problem now, ace our problem , its bad!",@456283 We're here for you. DM some further details as to what is going on and we can go from there together. https://t.co/GDrqU22YpT,1449209,1449208,icloud_issue
Can @115858 hurry up and fix whatever is wrong with us not being able to type “I️” without a box showing up? 😭,@470171 We'll do what we can to help. DM us the iOS version you're currently running and we'll continue there. https://t.co/GDrqU22YpT,1508675,1508674,keyboard_autocorrect_issue
@AppleSupport my apps are taking forever to update.,@509077 We’d love to help. Does the issue persist with Wi-Fi and cellular data? Have you had a chance to restart the device?,1672691,1672690,apple_id_account_issue
@AppleSupport Thank you at least I got a reply from you guys,@816976 No problem.  Don't hesitate to reach back out in the future if you need anything else. https://t.co/GDrqU22YpT,2960120,2960119,app_issue
@AppleSupport iOS 11 and yeah it is up to date. All my other apps are fine its just youtube and a music app that make my phone get hot.,"@473500 Let's try deleting both of those apps, rebooting and then reinstalling them from the App Store. Let us know if that helps.",1524125,1524127,device_hardware_issue
can y’all niggas fix this issue please? this shit mad annoying @AppleSupport https://t.co/PJNjEqfHMt,@596237 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,2016238,2016236,apple_id_account_issue
Ein Update auf iOS 10.3.3 mit dem iPad Air 2 nicht möglich? #waslos  ? @AppleSupport @115858 #onlyapple https://t.co/gHvmhA6Mlf,@665532 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2291542,2291541,calls_network_issue
@AppleSupport what am I to do about my charging port collecting dust and refusing to connect on iPhone 7 Plus?,@460470 We'd love to help out. Have you tried other chargers with the iPhone to see if the issue persists?,2548659,2548657,icloud_issue
"Hi, @AppleSupport my iPhone won't turn on and I have been trying for hours. It simply goes to the white apple page then turns off. Help!","@579881 You've reached the right place for support. To start, please DM us with the country where you're located. https://t.co/GDrqU2kzhr",1953066,1953065,keyboard_autocorrect_issue
@AppleSupport can you please help,@528783 We've received your DM. Look for our response there.,1756098,1756097,apple_id_account_issue
"@AppleSupport My iPhone 6s Plus is not synching my music &amp; photos. It keeps saying ""Sync session failed to finish"" Please help.",@608768 Thanks for reaching out to us. We'd like to help! Where are you seeing this message? Let us know in DM. https://t.co/GDrqU22YpT,2058370,2058369,ios_update_issue
"@AppleSupport Hi, do iPhone 6S updates prevent set alarms from going off?","@417141 Are you having issues with the update and alarms? If so let us know, we'll help out.",1269015,1269013,ios_update_issue
@AppleSupport  @115858  are you all working on a fix for this bug with the letter “i” 🧐,@250504 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,2041701,2041700,device_hardware_issue
@AppleSupport I’ve got 11.0.2 (15A421),"@266878 Let's go ahead and update to the newest version of iOS, 11.0.3. This article will guide you: https://t.co/80YRnjDFDk https://t.co/GDrqU22YpT",690405,690403,calls_network_issue
